Date,Real_kWh,Rel_kWh,Real_Air_kWh,Rel_Air_kWh,Avg_Light,Avg_Tp,Avg_Humidity,Wind_Direction,Wind_Speed,Avg_Comfort,Season,Week,Is_Holiday,Is_Work,Target_Kwh,Split
2014/10/21 04:33,176.9259033,42.5,40.31733856,9.8125,0,23.60392914,79.87060547,321.7052307,0.026055558,27.2715107,Winter,Tuesday,FALSE,off work,44,
2014/10/21 04:48,181.3757935,44,38.12352066,9.625,0,23.6551857,79.98165741,328.4143066,0.067000002,27.35122375,Winter,Tuesday,FALSE,off work,42,
2014/10/21 05:03,177.2830719,42,39.3216011,9.625,0,23.51985092,80.80927734,329.0885925,0.070722222,27.19959717,Winter,Tuesday,FALSE,off work,46,
2014/10/21 05:57,176.2394104,42,40.08509445,9.65625,0,23.22547302,84.17476349,308.2607117,0.059555557,26.94549103,Winter,Tuesday,FALSE,off work,42,TRUE
2014/10/21 06:12,175.5676666,42,37.82656021,9.65625,0,23.08210678,84.20070648,284.0894775,0.070722222,26.73708878,Winter,Tuesday,FALSE,off work,46,
2014/10/21 06:27,185.3521912,46,52.80317459,12.78125,0.044994917,23.07365799,84.21760406,348.5565796,0.197277784,26.72551727,Winter,Tuesday,FALSE,off work,42,
2014/10/21 08:24,318.8981689,80,101.3743607,26.5,0.305807996,28.18371887,63.87876587,173.2112885,0.193555564,32.61397552,Winter,Tuesday,FALSE,work,86,TRUE
2014/10/21 08:39,342.3862793,86,125.4875137,30.71875,0.359725887,27.998703,63.35933075,313.4598389,0.63277775,32.32360153,Winter,Tuesday,FALSE,work,86,
2014/10/21 08:54,349.9327454,86,119.2370163,30.8125,0.359716535,28.52924347,62.70690765,270.4703674,0.495055556,32.98684387,Winter,Tuesday,FALSE,work,88,
2014/10/21 12:03,377.4218262,94,138.8347351,35.0625,0.53941344,33.80547714,47.31882782,316.1074219,0.670000017,38.40474472,Winter,Tuesday,FALSE,work,86,TRUE
2014/10/21 12:18,342.4616455,86,124.7346725,31.65625,0.5573753,33.66003799,46.1769928,346.3087769,1.157611132,38.09822235,Winter,Tuesday,FALSE,work,82,
2014/10/21 12:33,330.1638184,82,122.8464127,32.59375,0.539398491,33.76164627,43.84785156,234.8908844,0.536000013,37.97198486,Winter,Tuesday,FALSE,work,84,
2014/10/21 12:48,343.7625366,84,132.7071228,32.125,0.539392591,34.43621979,38.60570221,345.599884,0.85983336,38.21986465,Winter,Tuesday,FALSE,work,88,
2014/10/21 17:12,378.9619202,96,127.4355743,31.5234375,0.0899221,31.42134323,53.65051117,166.4429169,0.28661111,36.00608597,Winter,Tuesday,FALSE,work,94,TRUE
2014/10/21 17:27,379.433783,94,131.7011475,33.4375,0,30.09102783,58.89878387,166.4429169,0.107944451,34.74690933,Winter,Tuesday,FALSE,work,90,
2014/10/21 17:42,367.8109741,90,117.9492355,28.90625,0,28.91759796,61.8118927,168.4567261,0.096777782,33.43580704,Winter,Tuesday,FALSE,work,92,
2014/10/21 23:06,209.7315826,50,55.21244202,13.25,0,25.45606766,73.3614624,165.2115784,0,29.52655487,Winter,Tuesday,FALSE,off work,44,TRUE
2014/10/21 23:21,187.2379913,44,39.66361618,10.625,0,25.41383896,73.58950348,167.2263489,0,29.48160744,Winter,Tuesday,FALSE,off work,46,
2014/10/21 23:36,186.7317261,46,41.7964035,10.03125,0,25.54897461,74.40031128,163.8683929,0,29.72295456,Winter,Tuesday,FALSE,off work,44,
2014/10/21 23:51,183.9464417,44,39.30603561,9.84375,0,25.46451492,75.52362213,165.8831635,0,29.67525368,Winter,Tuesday,FALSE,off work,42,
2014/10/22 00:06,180.4402649,42,39.73324814,9.78125,0,25.23647308,76.01348877,168.5695343,0,29.38239937,Winter,Wednesday,FALSE,off work,46,
2014/10/22 06:48,181.0432007,44,40.65484848,9.90625,0.08099023,23.48731537,84.2675415,137.6877441,0.115388893,27.33336945,Winter,Wednesday,FALSE,off work,46,TRUE
2014/10/22 07:03,189.1729431,46,36.21150665,9.609375,0.089980084,23.87099762,84.46765747,133.647049,0.204722226,27.90570107,Winter,Wednesday,FALSE,off work,48,
2014/10/22 07:18,196.0099854,48,42.10442352,10.875,0.098966125,24.17807465,83.95715179,196.1048431,0.089333341,28.32510719,Winter,Wednesday,FALSE,off work,54,
2014/10/22 07:33,225.1980804,54,66.35806732,16.625,0.134939584,24.78055801,82.01891174,140.3627167,0.372222245,29.09190292,Winter,Wednesday,FALSE,off work,58,
2014/10/22 07:48,239.2588287,58,68.02923508,16.875,0.125943261,25.3631813,81.38514862,149.0934143,0.230777785,29.89834595,Winter,Wednesday,FALSE,off work,72,
2014/10/22 08:03,277.8791931,72,85.09562912,23.15625,0.215902734,25.54054718,80.35474091,157.1343689,0.297777802,30.08849602,Winter,Wednesday,FALSE,work,78,
2014/10/22 08:18,329.7705994,78,121.8215912,29.53125,0.16192705,25.86149216,78.53886108,159.8095398,0.234500006,30.43424568,Winter,Wednesday,FALSE,work,84,
2014/10/22 08:33,327.5948059,84,103.7185013,27.03125,0.071967578,25.48142471,80.80237732,179.9535522,0.34616667,30.03038864,Winter,Wednesday,FALSE,work,83.75,
2014/10/22 09:48,363.1284241,88,103.3609207,26.625,0.089959472,23.7246666,87.77028198,143.0490417,0.684888959,27.86800041,Winter,Wednesday,FALSE,work,94,TRUE
2014/10/22 10:03,372.5459534,94,130.0545532,32.6875,0.09895716,23.70013504,86.58124542,170.5843048,0.580666661,27.76839409,Winter,Wednesday,FALSE,work,88,
2014/10/22 10:18,361.3491272,88,102.7203079,26.3125,0.098966283,23.67128677,86.85443268,187.3740997,0.625333369,27.74031639,Winter,Wednesday,FALSE,work,90,
2014/10/22 10:33,364.7799316,90,125.9585526,31.640625,0.15296922,23.20401077,86.90157318,217.6026764,0.215888903,27.05263519,Winter,Wednesday,FALSE,work,86,
2014/10/22 10:48,347.6488159,86,108.5759521,26.46875,0.107984708,23.17382736,87.72946472,132.3155975,0.483888894,27.04948463,Winter,Wednesday,FALSE,work,92,
2014/10/22 11:03,365.3795837,92,129.1935715,32.09375,0.107987389,23.16637573,87.29245148,137.0052795,0.580666661,27.01637459,Winter,Wednesday,FALSE,work,84,
2014/10/22 11:18,345.7777649,84,106.0249588,25.875,0.233966118,23.13991928,84.89894562,154.4728546,0.930555522,26.8567852,Winter,Wednesday,FALSE,work,90,
2014/10/22 11:33,357.2957153,90,109.081395,28.65625,0.323923302,23.6838089,81.30534363,137.0048676,0.308944434,27.4616993,Winter,Wednesday,FALSE,work,84,
2014/10/22 11:48,342.7762146,84,111.4382339,26.4375,0.197913948,24.09690018,78.51482544,204.8355408,0.483888894,27.90561333,Winter,Wednesday,FALSE,work,84,
2014/10/22 12:03,343.9951904,84,108.3752457,26.9375,0.116947314,23.85980377,79.80575562,155.8093262,0.491333365,27.63563423,Winter,Wednesday,FALSE,work,78,
2014/10/22 12:18,321.8440186,78,100.6829575,25.71875,0.107951367,23.29392471,81.4864975,153.1229553,0.431777805,26.90761566,Winter,Wednesday,FALSE,work,78,
2014/10/22 12:33,319.2881165,78,109.3279755,26.59375,0.089959472,23.16723557,81.43582306,149.7649994,0.495055556,26.72217255,Winter,Wednesday,FALSE,work,70,
2014/10/22 12:48,287.968457,70,82.64335251,21.03125,0.143935156,23.16723404,80.31251221,168.5695801,0.472722232,26.66482544,Winter,Wednesday,FALSE,work,87.5,
2014/10/22 13:03,346.2037537,87.5,120.9245697,28.8125,0.107951367,23.36149216,79.54393158,170.5843506,0.830055535,26.90580063,Winter,Wednesday,FALSE,work,80,
2014/10/22 13:18,323.7937134,80,87.66136322,23.5625,0.107951367,23.04899139,79.17230682,166.5547943,0.740722239,26.43805656,Winter,Wednesday,FALSE,work,90,
2014/10/22 14:09,340.6397461,86,97.11288071,23.6875,0.089962624,22.52700958,81.03413086,159.1672821,0.945444465,25.77636299,Winter,Wednesday,FALSE,work,92,TRUE
2014/10/22 14:24,377.6708618,92,107.3192993,26.4453125,0.089973241,22.67622223,79.98229523,30.22281647,0.472722232,25.94189568,Winter,Wednesday,FALSE,work,90,
2014/10/22 14:39,368.6432739,90,104.4217865,26.875,0.089978245,22.62819595,79.95433655,141.0344391,0.584388912,25.87117195,Winter,Wednesday,FALSE,work,90,
2014/10/22 14:54,363.9443481,90,94.40256042,23.25,0.08998432,22.45398941,78.33935547,188.7263336,1.001277804,25.54513779,Winter,Wednesday,FALSE,work,92,
2014/10/22 15:09,378.3753662,92,119.5941895,29.75,0.08997934,22.52739105,78.13088684,216.9264069,0.588111103,25.64024162,Winter,Wednesday,FALSE,work,86,
2014/10/22 15:24,344.1524719,86,84.28134384,21.71875,0.089982818,22.42784958,78.27849579,147.0795898,0.46155557,25.50508842,Winter,Wednesday,FALSE,work,92,
2014/10/22 15:39,372.178949,92,118.7127274,28.65625,0.080986177,22.32741547,78.65228577,147.7537994,0.428055584,25.37862663,Winter,Wednesday,FALSE,work,74,
2014/10/22 15:54,306.4954834,74,52.87270451,11.0625,0,22.20093384,79.26110687,245.1549072,0.57694447,25.22473488,Winter,Wednesday,FALSE,work,102,
2014/10/22 16:09,401.0967102,102,140.6140381,37.59375,0,22.03416672,80.04325409,154.4674225,0.655111134,25.02008705,Winter,Wednesday,FALSE,work,88,
2014/10/22 18:30,319.9991821,76,70.96524887,18.1640625,0,21.74777451,75.7953949,129.6423492,0.725833356,24.42590256,Winter,Wednesday,FALSE,work,82,TRUE
2014/10/22 18:45,325.222406,82,87.55773468,22.625,0,21.47710419,78.80252228,135.6974335,0.342444479,24.16604424,Winter,Wednesday,FALSE,work,74,
2014/10/22 19:00,304.1820679,74,72.02816086,16.75,0,21.19346542,83.46644592,157.2049408,0.588111103,23.94338646,Winter,Wednesday,FALSE,off work,78,
2014/10/22 19:15,319.1275513,78,84.94940186,22.78125,0,20.63339844,86.86111145,165.9388885,0.539722264,23.25090561,Winter,Wednesday,FALSE,off work,68,
2014/10/22 19:30,283.5906555,68,72.86906815,16.875,0,20.19935303,88.73367615,167.2825165,0.852388978,22.67420311,Winter,Wednesday,FALSE,off work,74,
2014/10/22 19:45,293.50625,74,83.0607338,21.65625,0,20.03041687,89.49456635,129.6642914,0.588111103,22.44849167,Winter,Wednesday,FALSE,off work,66,
2014/10/22 20:00,278.1429749,66,72.38615112,17.46875,0,19.95435181,90.10308533,141.7718201,0.160055563,22.3546772,Winter,Wednesday,FALSE,off work,66,
2014/10/22 20:15,265.2078003,66,62.19776077,15.5625,0,20.07267532,90.33973236,138.4141235,0.971500039,22.53918724,Winter,Wednesday,FALSE,off work,70,
2014/10/22 20:30,286.9477386,70,85.7366539,22.3125,0,20.30932159,89.59598694,135.7260132,0.547166705,22.86795692,Winter,Wednesday,FALSE,off work,62,
2014/10/22 20:45,262.6797546,62,70.62323151,16.71875,0,20.19099731,90.08618164,133.0322876,0.349888891,22.70866127,Winter,Wednesday,FALSE,off work,64,
2014/10/22 21:00,254.6761719,64,63.65429764,15.625,0,20.4191925,91.54832001,191.4917297,0.137722224,23.10096436,Winter,Wednesday,FALSE,off work,60,
2014/10/22 21:15,257.1583527,60,62.95920563,15.96875,0,20.24170761,91.95400085,139.0807343,0.007444445,22.84811897,Winter,Wednesday,FALSE,off work,64,
2014/10/22 21:30,251.5828735,64,66.93969879,16.65625,0,20.14028854,91.64128876,149.164856,0.372222245,22.68495026,Winter,Wednesday,FALSE,off work,60,
2014/10/22 21:45,249.4218231,60,64.75530319,15.75,0,20.24170837,90.93134766,146.464325,0.536000013,22.81303902,Winter,Wednesday,FALSE,off work,60,
2014/10/22 23:39,171.9484406,42,37.24513321,9.21875,0,21.20456314,78.80180206,140.4098663,0.442944467,23.77607269,Winter,Wednesday,FALSE,off work,36,TRUE
2014/10/22 23:54,154.0145172,36,20.95134735,4.84375,0,21.19519424,77.3883606,134.3635101,0.469000012,23.70660133,Winter,Wednesday,FALSE,off work,40,
2014/10/23 02:45,169.6448517,40,37.01985245,9,0,21.39508209,69.42962494,137.0507813,0.238222227,23.66752167,Winter,Thursday,FALSE,off work,40,TRUE
2014/10/23 03:00,168.1752045,40,33.00229111,8.515625,0,21.32110367,69.847966,141.0816803,0.271722227,23.58220863,Winter,Thursday,FALSE,off work,44,
2014/10/23 03:15,174.7861511,44,36.10767365,8.84375,0,21.23544769,71.44287415,141.0816803,0.543444455,23.52719193,Winter,Thursday,FALSE,off work,40,
2014/10/23 03:30,172.5628418,40,35.81685791,8.90625,0,21.20200348,71.83237762,123.6144257,0.364777774,23.49600182,Winter,Thursday,FALSE,off work,42,
2014/10/23 03:45,174.4601105,42,36.04213715,9.125,0,21.13544006,72.02893982,132.348053,0.398277789,23.41091766,Winter,Thursday,FALSE,off work,42,
2014/10/23 04:00,173.4705139,42,36.31165466,9.09375,0,21.13402786,70.31886749,143.0971375,0.361055553,23.34182129,Winter,Thursday,FALSE,off work,42,
2014/10/23 04:15,173.1919861,42,35.66428223,8.84375,0,21.20924911,69.87769318,124.9580612,0.610444486,23.42860451,Winter,Thursday,FALSE,off work,42,
2014/10/23 04:30,176.5163025,42,36.33807373,8.96875,0,21.28613892,69.67658234,141.7534943,0.602999985,23.527108,Winter,Thursday,FALSE,off work,42,
2014/10/23 05:06,176.3278809,42,36.45337601,8.90625,0,21.04161606,70.13407745,142.4253235,0.509944499,23.20652695,Winter,Thursday,FALSE,off work,42,TRUE
2014/10/23 05:21,175.6315674,42,36.03988495,8.90625,0,21.19533386,70.45007324,164.5952911,0.547166705,23.43200645,Winter,Thursday,FALSE,off work,40,
2014/10/23 05:36,173.1690491,40,36.23260117,8.9375,0,21.11013184,70.92192688,291.5688171,0.186111122,23.33226242,Winter,Thursday,FALSE,off work,42,
2014/10/23 05:51,175.4759186,42,35.61615372,8.8125,0,21.07720718,71.16884308,280.8197327,0.320111126,23.2961235,Winter,Thursday,FALSE,off work,42,
2014/10/23 06:06,174.4895996,42,35.77507858,8.75,0,21.18661728,71.04956818,142.4253235,0.07444445,23.44370117,Winter,Thursday,FALSE,off work,42,
2014/10/23 06:21,172.8905212,42,35.99564743,8.75,0.045009118,21.23678131,71.02308197,159.2207642,0.610444486,23.51237335,Winter,Thursday,FALSE,off work,40,
2014/10/23 07:06,181.5920624,44,36.47651825,9.0625,0.090015839,21.40575409,66.45086823,154.5180359,0.777944446,23.56099434,Winter,Thursday,FALSE,off work,46,TRUE
2014/10/23 07:21,187.7426178,46,37.21666565,9.375,0.090013433,21.52282867,65.63711853,145.1123199,0.57694447,23.68702736,Winter,Thursday,FALSE,off work,50,
2014/10/23 07:36,204.6312469,50,42.24348221,11.53125,0.090006493,21.63754501,65.7737854,164.5862885,0.509944499,23.84886513,Winter,Thursday,FALSE,off work,54,
2014/10/23 07:51,216.0640015,54,56.86599655,12.90625,0.089998822,21.72651978,66.0786911,142.4096069,0.696055591,23.98295212,Winter,Thursday,FALSE,off work,64,
2014/10/23 08:06,253.0394135,64,59.41985168,16.875,0.107989249,21.86622543,66.29071503,149.7867432,0.405722231,24.18256187,Winter,Thursday,FALSE,work,74,
2014/10/23 08:21,304.5752869,74,93.94011993,24.28125,0.170980796,22.1443222,65.91757507,178.6447296,0.204722226,24.54535027,Winter,Thursday,FALSE,work,72,
2014/10/23 08:36,293.575061,72,74.69957123,18.15625,0.179978061,22.41422882,66.01808624,141.0399628,0.409444451,24.91773567,Winter,Thursday,FALSE,work,78,
2014/10/23 08:51,317.1614746,78,91.2359436,23.5,0.179972628,22.73383789,66.35328522,270.6564636,0.290333331,25.36931801,Winter,Thursday,FALSE,work,78,
2014/10/23 09:06,316.5093933,78,82.40128174,20.5,0.179960293,22.98400192,65.45153198,138.3479614,0.223333344,25.66619911,Winter,Thursday,FALSE,work,84,
2014/10/23 09:21,335.7769714,84,95.62029877,23.78125,0.16193907,23.00170441,65.35265961,161.853653,0.476444453,25.68536034,Winter,Thursday,FALSE,work,82.5,
2014/10/23 10:30,337.7233948,84,99.42302704,25.65625,0.188914892,23.37838364,64.1723053,166.5547943,0.740722239,26.13636589,Winter,Thursday,FALSE,work,84,TRUE
2014/10/23 10:45,344.3130371,84,99.9809021,24.46875,0.179918945,23.26014099,64.13852234,104.7683411,0.294055551,25.97461967,Winter,Thursday,FALSE,work,86,
2014/10/23 11:00,340.4038147,86,98.34987488,24.921875,0.179918945,23.44595184,65.05913391,159.1672821,0.260555565,26.2740345,Winter,Thursday,FALSE,work,84,
2014/10/23 11:42,345.4730225,84,98.83893585,25.09375,0.323854101,23.58953323,62.6266983,180.6582336,0.469000012,26.34010887,Winter,Thursday,FALSE,work,80,TRUE
2014/10/23 11:57,327.8045166,80,95.26968384,23.78125,0.413813573,24.1047348,60.5912262,153.1045532,0.718388915,26.91882591,Winter,Thursday,FALSE,work,76,
2014/10/23 12:12,310.4735291,76,98.26549683,25.15625,0.485781151,24.6706131,57.90541382,137.6498413,0.770500004,27.51610565,Winter,Thursday,FALSE,work,72,
2014/10/23 12:27,289.1120605,72,97.48807678,23.625,0.413813573,24.87331543,57.66892853,144.3477783,0.662555575,27.76954193,Winter,Thursday,FALSE,work,72,
2014/10/23 12:42,298.5951233,72,99.14777374,25.125,0.404817629,24.85642395,56.65541229,155.0856171,0.498777777,27.68598251,Winter,Thursday,FALSE,work,70,
2014/10/23 13:48,340.1678833,86,96.90480499,25.34375,0.341845995,24.70439758,60.14359131,144.3442078,1.004999995,27.69329567,Winter,Thursday,FALSE,work,84,TRUE
2014/10/23 14:03,342.3207458,84,94.99115601,24.5703125,0.269878417,24.72973557,60.76014404,131.5912018,0.562055588,27.76326332,Winter,Thursday,FALSE,work,84,
2014/10/23 14:42,343.9624268,84,97.73383789,24.25,0.089959472,23.67399216,65.03379211,138.3082733,0.826333344,26.58185158,Winter,Thursday,FALSE,work,84,TRUE
2014/10/23 14:57,335.2592407,84,86.68815308,22.25,0.089959472,23.32770844,67.02703705,147.0625153,0.63277775,26.21399193,Winter,Thursday,FALSE,work,86,
2014/10/23 15:12,353.3176819,86,96.69263306,23.59375,0.080963525,22.99831619,68.10811768,164.5398254,0.792833328,25.81725273,Winter,Thursday,FALSE,work,88,
2014/10/23 15:27,358.9373962,88,100.1275406,25.28125,0.071967578,22.87162552,68.80068512,125.5876617,0.614166677,25.67675819,Winter,Thursday,FALSE,work,84,
2014/10/23 15:42,334.1549561,84,81.5476738,21.40625,0.074966227,22.71959991,69.6537262,145.7354126,0.141444445,25.50814362,Winter,Thursday,FALSE,work,88,
2014/10/23 15:57,349.9491333,88,97.99761963,24.5,0.044979736,22.52538528,70.35482635,163.8683929,1.124111176,25.27258263,Winter,Thursday,FALSE,work,84,
2014/10/23 16:12,343.7690857,84,98.88235474,24.90625,0,22.50130386,70.55161591,150.436554,0.811444461,25.24847832,Winter,Thursday,FALSE,work,84,
2014/10/23 16:27,347.6881409,84,98.04185638,23.5625,0,22.3302536,71.11344604,146.4138336,1.254388928,25.03682518,Winter,Thursday,FALSE,work,82,
2014/10/23 16:42,322.1094421,82,81.00085907,21.28125,0,22.18014755,71.33704681,144.394455,0.550888896,24.83817101,Winter,Thursday,FALSE,work,85,
2014/10/23 16:57,344.9978821,85,97.86408844,23.8125,0,22.11567383,71.50392151,137.6810455,0.844944477,24.75588989,Winter,Thursday,FALSE,work,80,
2014/10/23 17:12,328.3779541,80,81.10366669,20.6875,0,22.1347229,71.72798462,145.0662537,0.282888889,24.79241714,Winter,Thursday,FALSE,work,84,
2014/10/23 17:27,339.4895935,84,92.62858124,28.2421875,0,22.19463577,71.54369659,146.4078369,0.197277784,24.86763992,Winter,Thursday,FALSE,work,82,
2014/10/23 17:42,334.1811768,82,91.45057373,22.890625,0,22.14339905,71.89742737,147.0845337,0.230777785,24.81212158,Winter,Thursday,FALSE,work,80,
2014/10/23 17:57,320.7856079,80,80.14807053,20.1875,0,22.09333496,71.34109955,118.8774948,0.547166705,24.71765442,Winter,Thursday,FALSE,work,82,
2014/10/23 18:12,339.3880005,82,88.33802338,22.34375,0,22.0682518,71.81477051,199.4645233,0.249388888,24.70355453,Winter,Thursday,FALSE,work,82,
2014/10/23 18:27,335.5508728,82,81.47517395,20.5625,0,21.99221268,72.2203125,166.5594788,0.599277794,24.61548729,Winter,Thursday,FALSE,work,76,
2014/10/23 18:42,312.652594,76,76.76026917,19.4375,0,22.05135422,73.26796265,151.1088104,0.096777782,24.74457207,Winter,Thursday,FALSE,work,78,
2014/10/23 18:57,318.32146,78,88.09840546,22.125,0,22.02600784,73.02294769,157.1525421,0.658833385,24.69809875,Winter,Thursday,FALSE,work,70,
2014/10/23 19:12,288.6991821,70,71.37566681,16.9375,0,22.16118851,73.3102066,140.3674164,0.361055553,24.9005043,Winter,Thursday,FALSE,off work,72,
2014/10/23 19:27,296.8682556,72,85.92465973,20.875,0,22.01755905,73.91851959,143.053299,0.45783335,24.7257782,Winter,Thursday,FALSE,off work,68,
2014/10/23 19:42,275.7885925,68,63.70222168,16.15625,0,22.04290543,74.38320313,206.8618774,0.312666684,24.78203506,Winter,Thursday,FALSE,off work,72,
2014/10/23 19:57,291.4943054,72,88.25405426,21.53125,0,21.8061821,76.1993576,135.6685486,0.465277761,24.52629852,Winter,Thursday,FALSE,off work,62,
2014/10/23 20:12,262.3963104,62,64.46530609,15.6875,0,21.89082718,77.01077728,174.6148071,0.532277763,24.68193588,Winter,Thursday,FALSE,off work,70,
2014/10/23 20:27,274.336972,70,74.40793762,19.78125,0,21.79789047,77.39942169,177.3115234,0.327555567,24.56625595,Winter,Thursday,FALSE,off work,62,
2014/10/23 20:42,263.770929,62,74.19781036,17.0625,0,21.65426102,77.90635529,130.3002319,0.152611122,24.3827179,Winter,Thursday,FALSE,off work,62.5,
2014/10/23 20:57,252.8854004,62.5,62.0797966,15.5625,0,21.56132431,78.22741089,156.505722,0.62905556,24.26359406,Winter,Thursday,FALSE,off work,60,
2014/10/23 21:12,245.3290985,60,60.77849503,16.1875,0,21.60368881,78.88668518,137.0344238,0.40200004,24.3519619,Winter,Thursday,FALSE,off work,62,
2014/10/23 21:27,252.1481201,62,66.38551025,15.96875,0,21.69653549,78.93717804,146.4344482,0.416888922,24.48688278,Winter,Thursday,FALSE,off work,60,
2014/10/23 21:42,250.9258759,60,65.43933334,15.7421875,0,21.73133316,79.11683655,182.0268097,0.160055563,24.54458046,Winter,Thursday,FALSE,off work,62,
2014/10/23 21:57,248.2552856,62,63.00958786,15.46875,0,21.69752502,79.01542664,267.3553162,0.122833341,24.49170685,Winter,Thursday,FALSE,off work,58,
